epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
271,452.863,0.94504,1.45122,0.58535,0.87501,0.64662,0.6875,0.65444,0.38248,0.68606,0.60227,0.61017,0.29439,1.4368,2.5434,0.83959,1.12461,0.0006635,0.0006635,0.0006635
272,454.764,0.84644,1.35903,0.54927,0.87232,0.6568,0.63066,0.65357,0.38145,0.66956,0.59659,0.6233,0.30142,1.44287,2.58081,0.85126,1.11652,0.00065855,0.00065855,0.00065855
273,456.582,0.87989,1.42935,0.57468,0.88868,0.6568,0.63066,0.65357,0.38145,0.66956,0.59659,0.6233,0.30142,1.44287,2.58081,0.85126,1.11652,0.0006536,0.0006536,0.0006536
274,458.501,0.87737,1.36557,0.56631,0.89765,0.58987,0.69886,0.65111,0.37877,0.57758,0.65909,0.61532,0.29371,1.47606,2.59839,0.86861,1.12423,0.00064865,0.00064865,0.00064865
275,460.303,0.88023,1.37296,0.53281,0.87662,0.58987,0.69886,0.65111,0.37877,0.57758,0.65909,0.61532,0.29371,1.47606,2.59839,0.86861,1.12423,0.0006437,0.0006437,0.0006437
276,462.121,0.9546,1.55985,0.57964,0.88106,0.61997,0.6875,0.64982,0.37904,0.57619,0.67045,0.60961,0.28784,1.46857,2.60945,0.88997,1.12247,0.00063875,0.00063875,0.00063875
277,463.982,0.88143,1.37681,0.54748,0.85682,0.61997,0.6875,0.64982,0.37904,0.57619,0.67045,0.60961,0.28784,1.46857,2.60945,0.88997,1.12247,0.0006338,0.0006338,0.0006338
278,465.874,0.91675,1.38179,0.58296,0.87542,0.63269,0.66477,0.66315,0.38483,0.60576,0.63068,0.60552,0.28972,1.46088,2.63166,0.88163,1.11655,0.00062885,0.00062885,0.00062885
279,467.656,0.89236,1.31956,0.55969,0.87706,0.63269,0.66477,0.66315,0.38483,0.60576,0.63068,0.60552,0.28972,1.46088,2.63166,0.88163,1.11655,0.0006239,0.0006239,0.0006239
280,469.719,0.85028,1.4012,0.57262,0.89135,0.67107,0.63068,0.6672,0.38717,0.66316,0.5817,0.60649,0.29781,1.46697,2.5955,0.8641,1.11701,0.00061895,0.00061895,0.00061895
281,471.625,0.93995,1.46094,0.58527,0.87242,0.67107,0.63068,0.6672,0.38717,0.66316,0.5817,0.60649,0.29781,1.46697,2.5955,0.8641,1.11701,0.000614,0.000614,0.000614
282,473.906,0.84205,1.34953,0.53716,0.8653,0.666,0.66477,0.68429,0.40492,0.66455,0.59091,0.62441,0.29474,1.44805,2.62814,0.84027,1.12001,0.00060905,0.00060905,0.00060905
283,475.766,0.91729,1.40326,0.57588,0.8793,0.666,0.66477,0.68429,0.40492,0.66455,0.59091,0.62441,0.29474,1.44805,2.62814,0.84027,1.12001,0.0006041,0.0006041,0.0006041
284,477.891,0.85955,1.36183,0.56458,0.87905,0.69525,0.63636,0.68682,0.39555,0.68409,0.59091,0.62555,0.30013,1.46587,2.62766,0.84275,1.13137,0.00059915,0.00059915,0.00059915
285,479.734,0.93818,1.4669,0.57866,0.88579,0.69525,0.63636,0.68682,0.39555,0.68409,0.59091,0.62555,0.30013,1.46587,2.62766,0.84275,1.13137,0.0005942,0.0005942,0.0005942
286,481.75,0.87915,1.40049,0.56186,0.8938,0.69257,0.63068,0.67847,0.39497,0.67961,0.60795,0.63138,0.29612,1.4525,2.59988,0.87656,1.12976,0.00058925,0.00058925,0.00058925
287,483.706,0.83059,1.29496,0.54615,0.87739,0.69257,0.63068,0.67847,0.39497,0.67961,0.60795,0.63138,0.29612,1.4525,2.59988,0.87656,1.12976,0.0005843,0.0005843,0.0005843
288,485.582,0.85666,1.44209,0.5915,0.91468,0.68658,0.63636,0.67448,0.38965,0.65859,0.60795,0.61351,0.30107,1.45145,2.58641,0.86478,1.13168,0.00057935,0.00057935,0.00057935
289,487.488,0.86956,1.48941,0.57317,0.87815,0.68658,0.63636,0.67448,0.38965,0.65859,0.60795,0.61351,0.30107,1.45145,2.58641,0.86478,1.13168,0.0005744,0.0005744,0.0005744
290,489.379,0.77219,1.2311,0.51537,0.86289,0.648,0.64851,0.67396,0.39184,0.64087,0.61932,0.62215,0.30252,1.45733,2.61353,0.86519,1.13342,0.00056945,0.00056945,0.00056945
291,491.316,0.85688,1.38488,0.53417,0.88408,0.648,0.64851,0.67396,0.39184,0.64087,0.61932,0.62215,0.30252,1.45733,2.61353,0.86519,1.13342,0.0005645,0.0005645,0.0005645
292,493.525,0.96765,1.49638,0.57606,0.88913,0.62899,0.64773,0.66099,0.40158,0.67227,0.57955,0.63233,0.30741,1.43441,2.65411,0.86074,1.11963,0.00055955,0.00055955,0.00055955
293,495.367,0.85951,1.29042,0.54346,0.87508,0.62899,0.64773,0.66099,0.40158,0.67227,0.57955,0.63233,0.30741,1.43441,2.65411,0.86074,1.11963,0.0005546,0.0005546,0.0005546
294,497.299,0.79348,1.2748,0.52456,0.86456,0.64355,0.68182,0.67775,0.39484,0.61137,0.64773,0.63766,0.31237,1.44904,2.69359,0.8878,1.1202,0.00054965,0.00054965,0.00054965
295,499.134,0.87173,1.48654,0.57128,0.89187,0.64355,0.68182,0.67775,0.39484,0.61137,0.64773,0.63766,0.31237,1.44904,2.69359,0.8878,1.1202,0.0005447,0.0005447,0.0005447
296,501.024,0.93756,1.41968,0.62577,0.90855,0.64526,0.69245,0.67993,0.38836,0.64703,0.60227,0.61491,0.30217,1.45725,2.72982,0.87342,1.12608,0.00053975,0.00053975,0.00053975
297,503.002,0.8025,1.30104,0.53773,0.87626,0.64526,0.69245,0.67993,0.38836,0.64703,0.60227,0.61491,0.30217,1.45725,2.72982,0.87342,1.12608,0.0005348,0.0005348,0.0005348
298,504.822,0.90325,1.42302,0.56618,0.88672,0.71131,0.60795,0.67836,0.38809,0.69452,0.59091,0.63147,0.2997,1.44865,2.71648,0.88023,1.13212,0.00052985,0.00052985,0.00052985
299,506.805,0.76239,1.25663,0.51154,0.85697,0.71131,0.60795,0.67836,0.38809,0.69452,0.59091,0.63147,0.2997,1.44865,2.71648,0.88023,1.13212,0.0005249,0.0005249,0.0005249
300,508.847,0.85161,1.2912,0.54313,0.87485,0.7033,0.61364,0.67675,0.3744,0.67434,0.60003,0.63119,0.28698,1.45701,2.76549,0.91272,1.13788,0.00051995,0.00051995,0.00051995
301,510.707,0.89249,1.43967,0.57562,0.88747,0.7033,0.61364,0.67675,0.3744,0.67434,0.60003,0.63119,0.28698,1.45701,2.76549,0.91272,1.13788,0.000515,0.000515,0.000515
302,512.56,0.76983,1.22156,0.50808,0.86456,0.67317,0.64366,0.6648,0.36994,0.65121,0.61364,0.61186,0.26952,1.44788,2.78261,0.93578,1.1376,0.00051005,0.00051005,0.00051005
303,514.466,0.8588,1.38833,0.53667,0.88309,0.67317,0.64366,0.6648,0.36994,0.65121,0.61364,0.61186,0.26952,1.44788,2.78261,0.93578,1.1376,0.0005051,0.0005051,0.0005051
304,516.371,0.87735,1.40353,0.55748,0.87885,0.66598,0.6684,0.67354,0.38193,0.63832,0.63068,0.63905,0.28307,1.42461,2.76409,0.94219,1.13339,0.00050015,0.00050015,0.00050015
305,518.217,0.77947,1.2296,0.51219,0.87534,0.66598,0.6684,0.67354,0.38193,0.63832,0.63068,0.63905,0.28307,1.42461,2.76409,0.94219,1.13339,0.0004952,0.0004952,0.0004952
306,520.399,0.84521,1.30128,0.52926,0.8574,0.65253,0.6875,0.68101,0.38596,0.64248,0.65909,0.65153,0.28803,1.41659,2.73532,0.96262,1.13186,0.00049025,0.00049025,0.00049025
307,522.206,0.73267,1.19464,0.49141,0.86395,0.65253,0.6875,0.68101,0.38596,0.64248,0.65909,0.65153,0.28803,1.41659,2.73532,0.96262,1.13186,0.0004853,0.0004853,0.0004853
308,524.214,0.91243,1.38272,0.54589,0.87645,0.66269,0.68182,0.68549,0.38676,0.6307,0.64773,0.6338,0.29223,1.42387,2.74051,0.93914,1.13179,0.00048035,0.00048035,0.00048035
309,526.156,0.78786,1.27555,0.50738,0.8766,0.66269,0.68182,0.68549,0.38676,0.6307,0.64773,0.6338,0.29223,1.42387,2.74051,0.93914,1.13179,0.0004754,0.0004754,0.0004754
310,528.125,0.82975,1.26624,0.52088,0.85982,0.67339,0.66775,0.68423,0.39329,0.66607,0.64205,0.65188,0.29747,1.40292,2.65572,0.89783,1.1227,0.00047045,0.00047045,0.00047045
311,530.074,0.83098,1.2731,0.52295,0.87083,0.67339,0.66775,0.68423,0.39329,0.66607,0.64205,0.65188,0.29747,1.40292,2.65572,0.89783,1.1227,0.0004655,0.0004655,0.0004655
312,532.093,0.81316,1.30218,0.51958,0.86515,0.67437,0.67072,0.69317,0.40066,0.65726,0.61364,0.63883,0.3043,1.39137,2.64058,0.88732,1.1144,0.00046055,0.00046055,0.00046055
313,533.929,0.91123,1.4708,0.54932,0.87507,0.67437,0.67072,0.69317,0.40066,0.65726,0.61364,0.63883,0.3043,1.39137,2.64058,0.88732,1.1144,0.0004556,0.0004556,0.0004556
314,535.891,0.78508,1.28071,0.5065,0.86864,0.66756,0.68457,0.6877,0.38652,0.61893,0.61932,0.61147,0.28635,1.418,2.70084,0.90696,1.11076,0.00045065,0.00045065,0.00045065
315,537.794,0.92475,1.57677,0.59185,0.91114,0.66756,0.68457,0.6877,0.38652,0.61893,0.61932,0.61147,0.28635,1.418,2.70084,0.90696,1.11076,0.0004457,0.0004457,0.0004457
316,539.758,0.82333,1.30813,0.51092,0.86581,0.71149,0.64205,0.67839,0.37251,0.67514,0.60223,0.60892,0.28558,1.42809,2.72657,0.90281,1.10982,0.00044075,0.00044075,0.00044075
317,541.702,0.78473,1.21793,0.50225,0.85222,0.71149,0.64205,0.67839,0.37251,0.67514,0.60223,0.60892,0.28558,1.42809,2.72657,0.90281,1.10982,0.0004358,0.0004358,0.0004358
318,543.609,0.80641,1.28332,0.51763,0.87549,0.67211,0.6522,0.67241,0.36938,0.64252,0.62296,0.61364,0.2876,1.42964,2.69401,0.89301,1.11565,0.00043085,0.00043085,0.00043085
319,545.421,0.83406,1.35157,0.54308,0.87383,0.67211,0.6522,0.67241,0.36938,0.64252,0.62296,0.61364,0.2876,1.42964,2.69401,0.89301,1.11565,0.0004259,0.0004259,0.0004259
320,547.482,0.87127,1.39325,0.53906,0.86942,0.66549,0.64773,0.65394,0.37055,0.63807,0.63068,0.6107,0.29317,1.4226,2.69187,0.89445,1.12083,0.00042095,0.00042095,0.00042095
321,549.298,0.82112,1.31856,0.5486,0.86951,0.66549,0.64773,0.65394,0.37055,0.63807,0.63068,0.6107,0.29317,1.4226,2.69187,0.89445,1.12083,0.000416,0.000416,0.000416
322,551.275,0.86378,1.34965,0.55144,0.87443,0.63885,0.68182,0.65735,0.37063,0.6142,0.65909,0.61893,0.29321,1.40954,2.72759,0.88799,1.11707,0.00041105,0.00041105,0.00041105
323,553.134,0.89665,1.46266,0.57787,0.89988,0.63885,0.68182,0.65735,0.37063,0.6142,0.65909,0.61893,0.29321,1.40954,2.72759,0.88799,1.11707,0.0004061,0.0004061,0.0004061
324,555.145,0.82459,1.31964,0.52357,0.89567,0.65147,0.69886,0.65604,0.36811,0.63173,0.68225,0.62069,0.30701,1.42405,2.74292,0.87232,1.12055,0.00040115,0.00040115,0.00040115
325,557.148,0.87167,1.38071,0.52864,0.86711,0.65147,0.69886,0.65604,0.36811,0.63173,0.68225,0.62069,0.30701,1.42405,2.74292,0.87232,1.12055,0.0003962,0.0003962,0.0003962
326,559.067,0.85475,1.32454,0.54357,0.8754,0.66253,0.65813,0.66295,0.37246,0.64364,0.63636,0.61479,0.30379,1.41627,2.70979,0.87147,1.11686,0.00039125,0.00039125,0.00039125
327,561.018,0.86412,1.35559,0.52307,0.86487,0.66253,0.65813,0.66295,0.37246,0.64364,0.63636,0.61479,0.30379,1.41627,2.70979,0.87147,1.11686,0.0003863,0.0003863,0.0003863
328,562.982,0.84361,1.36443,0.54307,0.88497,0.6129,0.68372,0.65211,0.37025,0.63988,0.61364,0.61126,0.29136,1.41438,2.72035,0.88154,1.11453,0.00038135,0.00038135,0.00038135
329,564.987,0.77822,1.24413,0.5103,0.86555,0.6129,0.68372,0.65211,0.37025,0.63988,0.61364,0.61126,0.29136,1.41438,2.72035,0.88154,1.11453,0.0003764,0.0003764,0.0003764
330,566.922,0.81302,1.25214,0.516,0.86665,0.61372,0.66477,0.63717,0.36313,0.65132,0.58523,0.59534,0.28251,1.42971,2.76409,0.8959,1.11618,0.00037145,0.00037145,0.00037145
331,569.058,0.79642,1.30901,0.52381,0.88691,0.61372,0.66477,0.63717,0.36313,0.65132,0.58523,0.59534,0.28251,1.42971,2.76409,0.8959,1.11618,0.0003665,0.0003665,0.0003665
332,571.076,0.80788,1.2135,0.49682,0.86031,0.61861,0.66353,0.64607,0.3704,0.63335,0.57386,0.60092,0.29152,1.41119,2.76966,0.8846,1.10829,0.00036155,0.00036155,0.00036155
333,572.978,0.85647,1.33653,0.52807,0.86528,0.61861,0.66353,0.64607,0.3704,0.63335,0.57386,0.60092,0.29152,1.41119,2.76966,0.8846,1.10829,0.0003566,0.0003566,0.0003566
334,574.98,0.83763,1.323,0.52838,0.86841,0.63938,0.66488,0.67203,0.3805,0.64693,0.62465,0.62832,0.30085,1.3933,2.75909,0.86283,1.0997,0.00035165,0.00035165,0.00035165
335,576.948,0.78158,1.22189,0.49471,0.85314,0.63938,0.66488,0.67203,0.3805,0.64693,0.62465,0.62832,0.30085,1.3933,2.75909,0.86283,1.0997,0.0003467,0.0003467,0.0003467
336,578.916,0.77401,1.27864,0.52079,0.87935,0.65743,0.67605,0.68295,0.38842,0.66961,0.61932,0.64079,0.31109,1.39529,2.77308,0.85289,1.09805,0.00034175,0.00034175,0.00034175
337,580.868,0.77432,1.21779,0.49969,0.86479,0.65743,0.67605,0.68295,0.38842,0.66961,0.61932,0.64079,0.31109,1.39529,2.77308,0.85289,1.09805,0.0003368,0.0003368,0.0003368
338,583.07,0.86908,1.42914,0.54644,0.86663,0.65705,0.68182,0.68358,0.39345,0.63693,0.65909,0.65081,0.31318,1.40037,2.79428,0.85607,1.10192,0.00033185,0.00033185,0.00033185
339,584.938,0.80531,1.27973,0.5027,0.84579,0.65705,0.68182,0.68358,0.39345,0.63693,0.65909,0.65081,0.31318,1.40037,2.79428,0.85607,1.10192,0.0003269,0.0003269,0.0003269
340,586.94,0.71406,1.13601,0.49826,0.85308,0.66422,0.64205,0.66651,0.38485,0.63456,0.61364,0.6297,0.30179,1.4064,2.81443,0.87093,1.10292,0.00032195,0.00032195,0.00032195
341,589.158,0.77399,1.20398,0.5119,0.88778,0.66422,0.64205,0.66651,0.38485,0.63456,0.61364,0.6297,0.30179,1.4064,2.81443,0.87093,1.10292,0.000317,0.000317,0.000317
342,591.167,0.74134,1.25656,0.49094,0.89236,0.66438,0.625,0.65678,0.38206,0.63926,0.60227,0.62392,0.30069,1.40404,2.78164,0.88891,1.10194,0.00031205,0.00031205,0.00031205
343,593.183,0.81308,1.32931,0.51878,0.87986,0.66438,0.625,0.65678,0.38206,0.63926,0.60227,0.62392,0.30069,1.40404,2.78164,0.88891,1.10194,0.0003071,0.0003071,0.0003071
